公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减,治愈核减,死亡核减
2月23日,地区级,吉林,四平,,,,,,
2月23日,地区级,吉林,辽源,,,,,,
2月23日,地区级,吉林,通化,2,1,,,,
2月23日,地区级,吉林,白山,,,,,,
2月23日,地区级,吉林,松原,,,,,,
2月23日,地区级,吉林,白城,,,,,,
2月23日,地区级,吉林,延边,,,,,,
2月23日,省级,吉林,,2,2,,,,
2月23日,地区级,辽宁,沈阳,,2,,,,
2月23日,地区级,辽宁,大连,,,,,,
2月23日,地区级,辽宁,鞍山,,,,,,
2月23日,地区级,辽宁,抚顺,,,,,,
2月23日,地区级,辽宁,本溪,,,,,,
2月23日,地区级,辽宁,丹东,,,,,,
2月23日,地区级,辽宁,锦州,,,,,,
2月23日,地区级,辽宁,营口,,,,,,
2月23日,地区级,辽宁,阜新,,,,,,
2月23日,地区级,辽宁,辽阳,,,,,,
2月23日,地区级,辽宁,盘锦,,2,,,,
2月23日,地区级,辽宁,铁岭,,1,,,,
2月23日,地区级,辽宁,朝阳市,,,,,,
2月23日,地区级,辽宁,葫芦岛,,,,,,
2月23日,省级,辽宁,,,5,,,,
2月23日,地区级,内蒙古,通辽,,,,,,
2月23日,地区级,内蒙古,鄂尔多斯,,,,,,
2月23日,地区级,内蒙古,包头,,,,,,
2月23日,地区级,内蒙古,赤峰,,,,,,
2月23日,地区级,内蒙古,巴彦淖尔,,3,,,,
2月23日,地区级,内蒙古,锡林郭勒,,1,,,,
2月23日,地区级,内蒙古,呼和浩特,,,,,,
2月23日,地区级,内蒙古,呼伦贝尔,,,,,,
2月23日,地区级,内蒙古,乌兰察布,,,,,,
2月23日,地区级,内蒙古,兴安盟,,,,,,
2月23日,地区级,内蒙古,乌海,,,,,,
2月23日,省级,内蒙古,,,4,,,,
2月23日,地区级,宁夏,银川,,1,,,,
2月23日,地区级,宁夏,吴忠,,7,,,,
2月23日,地区级,宁夏,固原,,1,,,,
2月23日,地区级,宁夏,中卫,,,,,,
2月23日,地区级,宁夏,宁东,,,,,,
2月23日,地区级,宁夏,石嘴山,,,,,,
2月23日,地区级,宁夏,地区待确认,,,,,,
2月23日,省级,宁夏,,,9,,,,
2月23日,地区级,青海,西宁,,,,,,
2月23日,地区级,青海,海东,,,,,,
2月23日,地区级,青海,海北州,,,,,,
2月23日,地区级,青海,黄南州,,,,,,
2月23日,地区级,青海,海南州,,,,,,
2月23日,地区级,青海,果洛州,,,,,,
2月23日,地区级,青海,玉树州,,,,,,
2月23日,地区级,青海,海西州,,,,,,
2月23日,地区级,青海,地区待确认,,,,,,
2月23日,省级,青海,,,,,,,
2月23日,国家级,,,409,1846,150,-195,,
2月23日,地区级,陕西,西安,,,,,,
2月23日,地区级,陕西,宝鸡,,,,,,
2月23日,地区级,陕西,咸阳,,,,,,
2月23日,地区级,陕西,铜川,,,,,,
2月23日,地区级,陕西,渭南,,1,,,,
2月23日,地区级,陕西,延安,,,,,,
2月23日,地区级,陕西,榆林,,,,,,
2月23日,地区级,陕西,汉中,,,,,,
2月23日,地区级,陕西,安康,,,,,,
2月23日,地区级,陕西,商洛,,1,,,,
2月23日,地区级,陕西,地区待确认,,7,,,,
2月23日,省级,陕西,,,9,,,,
2月23日,地区级,山东,济南,,,,,,
2月23日,地区级,山东,青岛,1,2,,,,
2月23日,地区级,山东,淄博,,,,,,
2月23日,地区级,山东,枣庄,,3,,,,
2月23日,地区级,山东,东营,,,,,,
2月23日,地区级,山东,烟台,,,,,,
2月23日,地区级,山东,潍坊,,4,,,,
2月23日,地区级,山东,济宁,,,,,,
2月23日,地区级,山东,泰安,,,,,,
2月23日,地区级,山东,威海,,1,,,,
2月23日,地区级,山东,日照,,1,,,,
2月23日,地区级,山东,临沂,,,,,,
2月23日,地区级,山东,德州,,,,,,
2月23日,地区级,山东,聊城,,2,,,,
2月23日,地区级,山东,滨州,,,,,,
2月23日,地区级,山东,菏泽,,1,,,,
2月23日,地区级,山东,任城监狱,,,,,,
2月23日,省级,山东,,1,14,,,,
2月23日,地区级,上海,外地来沪,,4,,,,
2月23日,地区级,上海,徐汇,,2,,,,
2月23日,地区级,上海,浦东,,5,,,,
2月23日,地区级,上海,宝山,,2,,,,
2月23日,地区级,上海,闵行,,1,,,,
2月23日,地区级,上海,静安,,1,,,,
2月23日,地区级,上海,松江,,1,,,,
2月23日,地区级,上海,长宁,,1,,,,
2月23日,地区级,上海,普陀,,,,,,
2月23日,地区级,上海,杨浦,,1,,,,
2月23日,地区级,上海,嘉定,,3,,,,
2月23日,地区级,上海,奉贤,,,,,,
2月23日,地区级,上海,虹口,,,,,,
2月23日,地区级,上海,黄浦,,1,,,,
2月23日,地区级,上海,青浦,,,,,,
2月23日,地区级,上海,金山,,,,,,
2月23日,地区级,上海,崇明,,,,,,
2月23日,地区级,上海,地区待确认,,,,,,
2月23日,省级,上海,,,22,,,,
2月23日,地区级,山西,太原,,,,,,
2月23日,地区级,山西,大同,,2,,,,
2月23日,地区级,山西,阳泉,,1,,,,
2月23日,地区级,山西,长治,,,,,,
2月23日,地区级,山西,晋城,,,,,,
2月23日,地区级,山西,朔州,,2,,,,
2月23日,地区级,山西,晋中,,1,,,,
2月23日,地区级,山西,运城,,1,,,,
2月23日,地区级,山西,忻州,,,,,,
2月23日,地区级,山西,临汾,,,,,,
2月23日,地区级,山西,吕梁,,,,,,
2月23日,地区级,山西,地区待确认,,,,,,
2月23日,省级,山西,,,7,,,,
2月23日,地区级,四川,成都,,,,,,
2月23日,地区级,四川,自贡,,,,,,
2月23日,地区级,四川,攀枝花,,,,,,
2月23日,地区级,四川,泸州,,2,,,,
2月23日,地区级,四川,德阳,,1,,,,
2月23日,地区级,四川,绵阳,,,,,,
2月23日,地区级,四川,广元,,1,,,,
2月23日,地区级,四川,遂宁,,,,,,
2月23日,地区级,四川,内江,,1,,,,
2月23日,地区级,四川,乐山,,,,,,
2月23日,地区级,四川,南充,1,2,,,,
2月23日,地区级,四川,宜宾,,,,,,
2月23日,地区级,四川,广安,,,,,,
2月23日,地区级,四川,达州,,,,,,
2月23日,地区级,四川,巴中,,,,,,
2月23日,地区级,四川,雅安,,,,,,
2月23日,地区级,四川,眉山,,,,,,
2月23日,地区级,四川,资阳,,,,,,
2月23日,地区级,四川,阿坝,,,,,,
2月23日,地区级,四川,甘孜,,,,,,
2月23日,地区级,四川,凉山,,,,,,
2月23日,省级,四川,,1,7,,,,
2月23日,地区级,台湾,台湾,2,3,,,,
2月23日,省级,台湾,,2,3,,,,
2月23日,地区级,天津,宝坻区,,7,,,,
2月23日,地区级,天津,河东区,,2,,,,
2月23日,地区级,天津,河北区,,,,,,
2月23日,地区级,天津,和平区,,1,,,,
2月23日,地区级,天津,河西区,,1,,,,
2月23日,地区级,天津,宁河区,,,,,,
2月23日,地区级,天津,东丽区,,2,,,,
2月23日,地区级,天津,西青区,,,,,,
2月23日,地区级,天津,南开区,,,,,,
2月23日,地区级,天津,滨海新区,,,,,,
2月23日,地区级,天津,红桥区,,,,,,
2月23日,地区级,天津,津南区,,,,,,
2月23日,地区级,天津,北辰区,,1,,,,
2月23日,地区级,天津,武清区,,1,,,,
2月23日,地区级,天津,外地来津,,1,,,,
2月23日,省级,天津,,,16,,,,
2月23日,地区级,香港,香港,5,1,,,,
2月23日,省级,香港,,5,1,,,,
2月23日,地区级,新疆,乌鲁木齐,,3,,,,
2月23日,地区级,新疆,伊犁州,,,,,,
2月23日,地区级,新疆,昌吉州,,,,,,
2月23日,地区级,新疆,巴州,,,,,,
2月23日,地区级,新疆,阿克苏,,,,,,
2月23日,地区级,新疆,吐鲁番,,,,,,
2月23日,地区级,新疆,兵团第四师,,,,,,
2月23日,地区级,新疆,兵团第六师,,,,,,
2月23日,地区级,新疆,兵团第七师,,,,,,
2月23日,地区级,新疆,兵团第八师,,,,,,
2月23日,地区级,新疆,兵团第九师,,,,,,
2月23日,地区级,新疆,兵团第十二师,,,,,,
2月23日,省级,新疆,,,3,,,,
2月23日,地区级,西藏,拉萨,,,,,,
2月23日,省级,西藏,,,,,,,
2月23日,地区级,云南,昆明,,,,,,
2月23日,地区级,云南,西双版纳州,,3,,,,
2月23日,地区级,云南,玉溪,,,,,,
2月23日,地区级,云南,昭通,,4,,,,
2月23日,地区级,云南,曲靖,,1,,,,
2月23日,地区级,云南,大理,,,,,,
2月23日,地区级,云南,保山,,,,,,
2月23日,地区级,云南,丽江,,,,,,
2月23日,地区级,云南,红河,,,,,,
2月23日,地区级,云南,德宏州,,,,,,
2月23日,地区级,云南,楚雄州,,,,,,
2月23日,地区级,云南,普洱,,,,,,
2月23日,地区级,云南,文山州,,,,,,
2月23日,地区级,云南,临沧,,,,,,
2月23日,地区级,云南,地区待确认,,,,,,
2月23日,省级,云南,,,8,,,,
2月23日,地区级,浙江,杭州,,8,,,,
2月23日,地区级,浙江,宁波,,5,,,,
2月23日,地区级,浙江,温州,,12,,,,
2月23日,地区级,浙江,湖州,,,,,,
2月23日,地区级,浙江,嘉兴,,2,,,,
2月23日,地区级,浙江,绍兴,,3,,,,
2月23日,地区级,浙江,金华,,,,,,
2月23日,地区级,浙江,衢州,,,,,,
2月23日,地区级,浙江,舟山,,,,,,
2月23日,地区级,浙江,台州,,6,,,,
2月23日,地区级,浙江,丽水,,,,,,
2月23日,地区级,浙江,省十里丰监狱,,,,,,
2月23日,省级,浙江,,,36,,,,
2月24日,地区级,安徽,合肥,,16,,,,
2月24日,地区级,安徽,淮北,,,,,,
2月24日,地区级,安徽,亳州,,1,,,,
2月24日,地区级,安徽,宿州,,3,,,,
2月24日,地区级,安徽,蚌埠,,6,,,,
2月24日,地区级,安徽,阜阳,,2,,,,
2月24日,地区级,安徽,滁州,,1,,,,
2月24日,地区级,安徽,六安,,1,,,,
2月24日,地区级,安徽,铜陵,,3,,,,
2月24日,地区级,安徽,马鞍山,,1,,,,
2月24日,地区级,安徽,池州,,3,,,,
2月24日,地区级,安徽,安庆,,4,,,,
2月24日,地区级,安徽,淮南,,3,,,,
2月24日,地区级,安徽,芜湖,,,,,,
2月24日,地区级,安徽,宣城,,,,,,
2月24日,地区级,安徽,黄山,,,,,,
2月24日,省级,安徽,,,44,,,,
2月24日,地区级,澳门,澳门,,,,,,
2月24日,省级,澳门,,,,,,,
2月24日,地区级,北京,东城,,,,1,,
2月24日,地区级,北京,西城,,,,,,
2月24日,地区级,北京,朝阳,1,,,,,
2月24日,地区级,北京,丰台,,,,,,
2月24日,地区级,北京,石景山,,,,,,
2月24日,地区级,北京,海淀,,,,,,
2月24日,地区级,北京,门头沟,,,,,,
2月24日,地区级,北京,房山,,,,,,
2月24日,地区级,北京,通州,,,,,,
2月24日,地区级,北京,顺义,,,,,,
2月24日,地区级,北京,昌平,,,,,,
2月24日,地区级,北京,大兴,,,,,,
2月24日,地区级,北京,怀柔,,,,,,
2月24日,地区级,北京,平谷,,,,,,
2月24日,地区级,北京,密云,,,,,,
2月24日,地区级,北京,延庆,,,,,,
2月24日,地区级,北京,外地来京,,,,-1,,
2月24日,地区级,北京,地区待确认,,17,,,,
2月24日,省级,北京,,1,17,,,,
2月24日,地区级,重庆,万州区,,6,,,,
2月24日,地区级,重庆,黔江区,,,,,,
2月24日,地区级,重庆,涪陵区,,,,,,
2月24日,地区级,重庆,渝中区,,,,,,
2月24日,地区级,重庆,大渡口区,,,,,,
2月24日,地区级,重庆,江北区,,,,,,
2月24日,地区级,重庆,沙坪坝区,,,,,,
2月24日,地区级,重庆,九龙坡区,1,,,,,
2月24日,地区级,重庆,南岸区,,,,,,
2月24日,地区级,重庆,北碚区,,,,,,
2月24日,地区级,重庆,渝北区,,,,,,
2月24日,地区级,重庆,巴南区,,,,,,
2月24日,地区级,重庆,长寿区,,,,,,
2月24日,地区级,重庆,江津区,,,,,,
2月24日,地区级,重庆,合川区,,1,,,,
2月24日,地区级,重庆,永川区,,,,,,
2月24日,地区级,重庆,南川区,,,,,,
2月24日,地区级,重庆,綦江区,,1,,,,
2月24日,地区级,重庆,大足区,,,,,,
2月24日,地区级,重庆,璧山区,,,,,,
2月24日,地区级,重庆,铜梁区,,,,,,
